CD_EMPRESA;ANO;DS_FINANCIAMENTO;VL_FINANCIAMENTO;CD_INDICE;TX_MULTIPLICADOR_INDICE;TX_ADICIONAL;CD_INDICE_2;TX_MULTIPLICADOR_INDICE_2;TX_ADICIONAL_2;CD_INDICE_FIM;TX_MULTIPLICADOR_INDICE_FIM;TX_ADICIONAL_FIM;;;;
3;2015;Dívida denominada em USD taxa fixa; 15.721 ;;;6;;;;;;;;;;
3;2015;Dívida denominada em USD taxa flutuante; 852.531 ;;;1,78;;;;;;;;;;
3;2015;Dívida cesta de moedas BNDES taxa flutuante (UMBNDES); 158.959 ;;;1,74;;;;;;;;;;
3;2015;Outras moedas latino - americanas taxa fixa; 417.616 ;;;9,31;;;;;;;;;;
3;2015;Dívida TJLP BNDES taxa flutuante (TJLP); 830.465 ;;;9,79;;;;;;;;;;
3;2015;Dívida em reais - ICMS taxa fixa; 182.021 ;;;4,61;;;;;;;;;;
3;2015;Dívida em reais - taxa fixa; 1.142.163 ;;;7,71;;;;;;;;;;
3;2016;Dívida denominada em USD taxa fixa; 11.482 ;;;6;;;;;;;;;;
3;2016;Dívida denominada em USD taxa flutuante; 1.859.921 ;;;1,55;;;;;;;;;;
3;2016;Dívida denominada em CAD taxa flutuante; 1.259.106 ;;;1,62;;;;;;;;;;
3;2016;Dívida cesta de moedas BNDES taxa flutuante (UMBNDES); 22.692 ;;;1,7;;;;;;;;;;
3;2016;Outras moedas latino - americanas taxa fixa; 347.018 ;;;8,86;;;;;;;;;;
3;2016;Outras moedas latino-americanas taxa flutuante; 4.889 ;;;2,66;;;;;;;;;;
3;2016;Dívida TJLP BNDES taxa flutuante (TJLP); 614.812 ;;;9,66;;;;;;;;;;
3;2016;Dívida em reais - ICMS taxa fixa; 378.192 ;;;4,13;;;;;;;;;;
3;2016;Dívida em reais - debêntures taxa flutuante %CDI; 52.891 ;;;13,63;;;;;;;;;;
3;2016;Dívida em reais - taxa fixa; 845.307 ;;;7,64;;;;;;;;;;
3;2017;Dívida denominada em USD taxa fixa; 22.901 ;;;3,83;;;;;;;;;;
3;2017;Dívida denominada em USD taxa flutuante; 555.283 ;;;2,74;;;;;;;;;;
3;2017;Dívida denominada em CAD taxa flutuante; 685.881 ;;;2;;;;;;;;;;
3;2017;Outras moedas latino - americanas taxa fixa; 199.098 ;;;9,27;;;;;;;;;;
3;2017;Outras moedas latino-americanas taxa flutuante; 4.962 ;;;2,33;;;;;;;;;;
3;2017;Dívida TJLP BNDES taxa flutuante (TJLP); 402.348 ;;;9,22;;;;;;;;;;
3;2017;Dívida em reais - ICMS taxa fixa; 129.934 ;;;5,57;;;;;;;;;;
3;2017;Dívida em reais - taxa fixa; 552.643 ;;;6,63;;;;;;;;;;
3;2018;Dívida denominada em USD taxa fixa; 42.389 ;;;4,4;;;;;;;;;;
3;2018;Dívida denominada em USD taxa flutuante; 629.973 ;;;3,59;;;;;;;;;;
3;2018;Dívida denominada em CAD taxa flutuante; 753.188 ;;;2,43;;;;;;;;;;
3;2018;Outras moedas latino - americanas taxa fixa; 223.541 ;;;9,96;;;;;;;;;;
3;2018;Dívida reais taxa flutuante (TJLP e TR); 237.659 ;;;9,08;;;;;;;;;;
3;2018;Dívida em reais - ICMS taxa fixa; 128.462 ;;;5,79;;;;;;;;;;
3;2018;Dívida em reais - taxa fixa; 407.556 ;;;7,05;;;;;;;;;;
4;2013;Banco do Nordeste - (a); 12.174 ;;;8,5;;;;;;;;;;
4;2013;Debêntures - 4ª Emissão - 1º série; 225.142 ;1;100;1,1;;;;;;;;;;
4;2013;Debêntures - 4ª Emissão - 2º série; 100.453 ;5;100;7,8;;;;;;;;;;
4;2013;Debêntures - 5ª Emissão - 1º série; 220.900 ;1;100;0,97;;;;;;;;;;
4;2013;Debêntures - 5ª Emissão - 2º série; 89.852 ;5;100;5,7;;;;;;;;;;
4;2013;Debêntures - 6ª Emissão - 1º série; 415.292 ;1;100;0,85;;;;;;;;;;
4;2013;Financiamentos – Vendas Financiadas (a); 328.345 ;;;6,9;;;;;;;;;;
4;2013;Financiamento Clientes conta garantida (c); 5.635 ;;;15,9;;;;;;16,7;;;;
4;2013;Financiamento Clientes inadimplentes Vendor (d); 116.678 ;;;17,7;;;;;;;;;;
4;2013;Arrendamento mercantil - menos de um ano; 10.242 ;;;9,96;;;;;;;;;;
4;2013;Arrendamento mercantil - mais de um ano e menos de 5 anos; 9.631 ;;;9,96;;;;;;;;;;
4;2013;Arrendamento mercantil - mais de 5 anos; 138.903 ;;;9,96;;;;;;;;;;
4;2014;Fundo Constitucional de Financiamento do Nordeste - FNE (a); 5.777 ;;;8,2;;;15;;;;;;;
4;2014;Prodesign - BNDES (b); 40.123 ;2;100;2,5;8;100;2,5;;;;;;;
4;2014;Debêntures - 4ª Emissão - 1º série; 227.230 ;1;100;1,1;;;;;;;;;;
4;2014;Debêntures - 4ª Emissão - 2º série; 107.067 ;5;100;7,8;;;;;;;;;;
4;2014;Debêntures - 5ª Emissão - 1º série; 221.148 ;1;100;0,97;;;;;;;;;;
4;2014;Debêntures - 5ª Emissão - 2º série; 95.761 ;5;100;5,7;;;;;;;;;;
4;2014;Debêntures - 6ª Emissão - 1º série; 419.645 ;1;100;0,85;;;;;;;;;;
4;2014;Capital de giro - Loan 4131 (d); 26.301 ;;;3,91;1;109;;;;;;;;
4;2014;Financiamento – Vendas e Parcelamento Fatura (a); 37.153 ;;;5,9;;;;;;9,9;;;;
4;2014;Financiamento – Empréstimo Pessoal (b); 127.434 ;;;10,43;;;;;;;;;;
4;2014;Financiamento - Conta Garantida (c); 112.848 ;;;15,9;;;;;;17,7;;;;
4;2014;Financiamento - Vendor (d); 54.414 ;;;17,7;;;;;;;;;;
4;2014;Quotas Sêniors – FIDC Lojas Renner (e); 6.754 ;;;0;;;;;;;;;;
4;2014;Quotas Sêniors – FIDC Lojas Renner (f); 420.000 ;1;100;1,08;;;;;;;;;;
4;2014;Arrendamento mercantil - menos de um ano; 9.450 ;;;12,41;;;;;;;;;;
4;2014;Arrendamento mercantil - mais de um ano e menos de 5 anos; 28.730 ;;;12,41;;;;;;;;;;
4;2014;Arrendamento mercantil - mais de 5 anos; 145.263 ;;;12,41;;;;;;;;;;
4;2015;Fundo Constitucional de Financiamento do Nordeste - FNE (a); 24.787 ;;;8,2;;;15;;;;;;;
4;2015;Prodesign - BNDES (b); 63.787 ;2;100;2,5;8;100;2,5;;;;;;;
4;2015;Debêntures - 4ª Emissão - 1º série; 114.919 ;1;100;1,1;;;;;;;;;;
4;2015;Debêntures - 4ª Emissão - 2º série; 78.994 ;5;100;7,8;;;;;;;;;;
4;2015;Debêntures - 5ª Emissão - 1º série; 221.367 ;1;100;0,97;;;;;;;;;;
4;2015;Debêntures - 5ª Emissão - 2º série; 106.044 ;5;100;5,7;;;;;;;;;;
4;2015;Debêntures - 6ª Emissão - 1º série; 423.909 ;1;100;0,85;;;;;;;;;;
4;2015;Capital de giro - conta garantida (c); 3.052 ;1;111;;;;;;;;;;;
4;2015;Capital de giro - Loan 4131 (d); 20.193 ;;;3,91;1;109;;;;;;;;
4;2015;Financiamento – Vendas e Parcelamento Fatura (a); 54.711 ;;;5,9;;;;;;13,99;;;;
4;2015;Financiamento – Empréstimo Pessoal (b); 126.026 ;;;11,31;;;;;;;;;;
4;2015;Financiamento - Conta Garantida (c); 144.339 ;;;17,8;;;;;;19,8;;;;
4;2015;Financiamento - Vendor (d); 49.548 ;;;19,8;;;;;;;;;;
4;2015;Quotas Sêniors – FIDC Lojas Renner (e); 428.182 ;1;100;1,08;;;;;;;;;;
4;2015;Arrendamento mercantil - menos de um ano; 13.243 ;;;12,68;;;;;;;;;;
4;2015;Arrendamento mercantil - mais de um ano e menos de 5 anos; 20.024 ;;;12,68;;;;;;;;;;
4;2015;Arrendamento mercantil - mais de 5 anos; 157.595 ;;;12,68;;;;;;;;;;
4;2016;Debêntures - 4ª Emissão - 2º série; 42.066 ;5;100;7,8;;;;;;;;;;
4;2016;Debêntures - 5ª Emissão - 1º série; 147.630 ;1;100;0,97;;;;;;;;;;
4;2016;Debêntures - 5ª Emissão - 2º série; 112.969 ;5;100;5,7;;;;;;;;;;
4;2016;Debêntures - 6ª Emissão - 1º série; 424.095 ;1;100;0,85;;;;;;;;;;
4;2016;Arrendamento mercantil - menos de um ano; 10.342 ;;;12,79;;;;;;;;;;
4;2016;Arrendamento mercantil - mais de um ano e menos de 5 anos; 55.374 ;;;12,79;;;;;;;;;;
4;2016;Arrendamento mercantil - mais de 5 anos; 164.403 ;;;12,79;;;;;;;;;;
4;2017;Debêntures - 5ª Emissão - 1º série; 73.556 ;1;100;0,97;;;;;;;;;;
4;2017;Debêntures - 5ª Emissão - 2º série; 77.411 ;5;100;5,7;;;;;;;;;;
4;2017;Debêntures - 6ª Emissão - série única; 207.172 ;1;100;0,85;;;;;;;;;;
4;2017;Debêntures - 7ª Emissão - série única; 309.427 ;1;108;;;;;;;;;;;
4;2017;Debêntures - 8ª Emissão - série única; 207.308 ;1;104,5;;;;;;;;;;;
4;2017;Arrendamento mercantil - menos de um ano; 16.836 ;;;12,68;;;;;;;;;;
4;2017;Arrendamento mercantil - mais de um ano e menos de 5 anos; 41.760 ;;;12,68;;;;;;;;;;
4;2017;Arrendamento mercantil - mais de 5 anos; 163.381 ;;;12,68;;;;;;;;;;
4;2017;Vendas e Parcelamento Fatura (a); 33.628 ;;;6,9;;;;;;;;;;
4;2017;Empréstimo Pessoal (b); 45.597 ;;;11,44;;;;;;;;;;
4;2017;Conta Garantida (c); 1.619 ;;;20,7;;;;;;;;;;
4;2017;Vendor (d); 28.237 ;;;20,7;;;;;;;;;;
4;2017;Depósito Interfinanceiro (e); 16.007 ;1;105,7;;;;;;;;;;;
4;2017;Letras Financeiras (f); 150.768 ;1;103,25;;;;;;;;;;;
4;2017;Quotas Sêniors – FIDC Lojas Renner (g); 424.280 ;1;100;1,08;;;;;;;;;;
4;2017;Fundo do Nordeste - FNE - (ii); 13.684 ;;;6,97;;;;;;;;;;
4;2017;Fundo do Nordeste - FNE - (ii); 19.721 ;;;9,5;;;;;;;;;;
4;2017;Fundo do Nordeste - FNE - (ii); 2.076 ;;;11,01;;;;;;;;;;
4;2017;Fundo do Nordeste - FNE - (ii); 927 ;;;11,01;;;;;;;;;;
4;2017;BNDES - (iii); 12.917 ;2;100;2,5;;;;;;;;;;
4;2017;BNDES - (iii); 7.678 ;8;100;2,12;;;;;;;;;;
4;2017;FINEP - (iv); 18.263 ;8;100;4;;;;;;;;;;
4;2017;Capital de giro - conta garantida - (v); 16.234 ;1;112,5;;;;;;;;;;;
4;2017;Capital de giro - Lei 4.131 Bacen - (v); 143.865 ;;;2,5;;;;;;;;;;
4;2018;Debêntures - 5ª Emissão - 2º série; 40.173 ;5;100;5,7;;;;;;;;;;
4;2018;Debêntures - 7ª Emissão - série única; 307.669 ;1;108;;;;;;;;;;;
4;2018;Debêntures - 8ª Emissão - série única; 206.424 ;1;104,5;;;;;;;;;;;
4;2018;Fundo do Nordeste - FNE - (ii); 10.954 ;;;6,97;;;;;;;;;;
4;2018;Fundo do Nordeste - FNE - (ii); 16.468 ;;;9,5;;;;;;;;;;
4;2018;Fundo do Nordeste - FNE - (ii); 1.904 ;;;11,01;;;;;;;;;;
4;2018;Fundo do Nordeste - FNE - (ii); 859 ;;;11,01;;;;;;;;;;
4;2018;BNDES (iv); 8.426 ;2;100;2,5;;;;;;;;;;
4;2018;BNDES (iv); 4.736 ;8;100;2,12;;;;;;;;;;
4;2018;Capital de giro - conta garantida (vi); 16.385 ;1;112,5;;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 168.254 ;;;2,61;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 179.297 ;;;4,41;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 42.047 ;;;2,43;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 35.160 ;;;3,31;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 34.263 ;;;3,16;;;;;;;;;;
4;2018;Capital de giro (vii); 8.548 ;;;10;;;;;;;;;;
4;2018;Capital de giro (vii); 3.604 ;;;10;;;;;;;;;;
4;2018;(+/-) swap - capital de giro (ii); 629 ;1;102,5;;;;;;;;;;;
4;2018;Arrendamento mercantil - menos de um ano; 4.264 ;26;100;;;;;;;;;;;
4;2018;Arrendamento mercantil - mais de um ano e menos de 5 anos; 12.972 ;26;100;;;;;;;;;;;
4;2018;Arrendamento mercantil - mais de 5 anos; 164.565 ;26;100;;;;;;;;;;;
4;2018;Vendas Parceladas (i); 97.937 ;;;6,9;;;;;;;;;;
4;2018;Conta Garantida (iii); 1.165 ;;;20,7;;;;;;;;;;
4;2018;Vendor (iv); 29.335 ;;;20,7;;;;;;;;;;
4;2018;Letras Financeiras (v); 160.755 ;1;103,25;;;;;;;;;;;
4;2018;Capital de giro - Lei 4.131 Bacen (vi); 131.829 ;;;4,67;;;;;;;;;;
4;2018;(+/-) swap - capital de giro; 7.199 ;1;101,8;;;;;;;;;;;
4;2018;Quotas Sêniors – FIDC Lojas Renner (vii); 424.022 ;1;100;1,08;;;;;;;;;;
7;2013;Debêntures - 2ª emissão (a); 66.707 ;1;100;0,6;;;;;;;;;;
7;2013;Debêntures - 4ª emissão (a); 194.432 ;1;114,2;;;;;;;;;;;
7;2013;Debêntures - 5ª emissão (a); 501.859 ;1;114,5;;;;;;;;;;;
7;2013;Debêntures - 6ª emissão (a); 305.583 ;1;100;1,07;;;;;;;;;;
7;2013;Debêntures - 7ª emissão (a); 509.249 ;1;113,6;;;;;;;;;;;
7;2013;Capital de giro e outros (b); 401.563 ;1;100;1,5;;;;;;;;;;
7;2013;Empréstimo em moeda estrangeira – Dólar (d); 369.596 ;1;108,4;;;;;1;114,7;;;;;
7;2014;Debêntures - 4ª emissão (a); 170.749 ;1;114,2;;;;;;;;;;;
7;2014;Debêntures - 5ª emissão (a); 503.496 ;1;114,5;;;;;;;;;;;
7;2014;Debêntures - 6ª emissão (a); 306.833 ;1;100;1,07;;;;;;;;;;
7;2014;Debêntures - 7ª emissão (a); 512.384 ;1;113,6;;;;;;;;;;;
7;2014;Debêntures - 8ª emissão (a); 515.777 ;1;110,9;;;;;;;;;;;
7;2014;Capital de giro e outros (b); 578.542 ;1;100;1,5;;;;;;;;;;
7;2014;Empréstimo em Dólar (c); 124.685 ;1;108,4;;;;;1;114,7;;;;;
7;2015;Debêntures - 6ª emissão (a); 308.499 ;1;100;1,07;;;;;;;;;;
7;2015;Debêntures - 7ª emissão (a); 516.340 ;1;113,6;;;;;;;;;;;
7;2015;Debêntures - 8ª emissão (a); 520.441 ;1;110,9;;;;;;;;;;;
7;2015;Debêntures - 9ª emissão (a); 508.746 ;1;111,7;;;;;;;;;;;
7;2015;Capital de giro e outros (b); 891.895 ;1;100;0,6;;;;;;;;;;
7;2015;Empréstimo em Dólar (c); 273.355 ;1;102,7;;;;;;;;;;;
7;2016;Debêntures - 6ª emissão (a); 277.399 ;1;100;1,07;;;;;;;;;;
7;2016;Debêntures - 7ª emissão (a); 438.591 ;1;113,6;;;;;;;;;;;
7;2016;Debêntures - 8ª emissão (a); 520.233 ;1;110,9;;;;;;;;;;;
7;2016;Debêntures - 9ª emissão (a); 509.732 ;1;113,9;;;;;;;;;;;
7;2016;Debêntures - 10ª emissão (a); 212.685 ;1;116,7;;;;;;;;;;;
7;2016;Debêntures - 11ª emissão (a); 499.803 ;1;113,6;;;;;;;;;;;
7;2016;Debêntures Localiza Fleet (a); 253.225 ;1;107;;;;;;;;;;;
7;2016;Capital de giro (b); 346.017 ;1;109,7;;;;;1;112,5;;;;;
7;2016;Outros (c); 500.050 ;1;98,75;;;;;;;;;;;
7;2016;Empréstimo em dólar (d); 228.154 ;1;98,5;;;;;1;105,5;;;;;
7;2017;Debêntures - 6ª emissão (a); 243.638 ;1;100;1,07;;;;;;;;;;
7;2017;Debêntures - 7ª emissão (a); 355.570 ;1;113,6;;;;;;;;;;;
7;2017;Debêntures - 8ª emissão (a); 510.818 ;1;110,9;;;;;;;;;;;
7;2017;Debêntures - 9ª emissão (a); 504.148 ;1;113,9;;;;;;;;;;;
7;2017;Debêntures - 10ª emissão (a); 207.095 ;1;116,7;;;;;;;;;;;
7;2017;Debêntures - 11ª emissão (a); 498.366 ;1;113,6;;;;;;;;;;;
7;2017;Debêntures - 12ª emissão (a); 701.986 ;1;108,9;;;;;;;;;;;
7;2017;Debêntures - 13ª emissão (a); 1.082.734 ;1;111;;;;;;;;;;;
7;2017;Notas promissórias - 6ª emissão; 505.193 ;1;100;0,5;;;;;;;;;;
7;2017;Debêntures Localiza Fleet - 3ª emissão (a); 355.568 ;1;107,8;;;;;;;;;;;
7;2017;Debêntures Localiza Fleet - 6ª emissão (a); 660.785 ;1;100;0,4;;;;;;;;;;
7;2017;Capital de giro (b); 324.769 ;1;109,7;;;;;1;112,5;;;;;
7;2017;Cédula de Crédito Bancário Imobiliário (“CCBI”) (c); 197.074 ;1;98,75;9,5;;;;;;;;;;
7;2017;Arrendamento mercantil (d); 329.935 ;;;12,69;;;;;;;;;;
7;2018;Debêntures - 7ª emissão (a); 279.125 ;1;113,6;;;;;;;;;;;
7;2018;Debêntures - 8ª emissão (a); 509.521 ;1;110,9;;;;;;;;;;;
7;2018;Debêntures - 10ª emissão (a); 205.717 ;1;116,7;;;;;;;;;;;
7;2018;Debêntures - 11ª emissão (a); 499.148 ;1;113,6;;;;;;;;;;;
7;2018;Debêntures - 12ª emissão (a); 701.715 ;1;108,9;;;;;;;;;;;
7;2018;Debêntures - 13ª emissão (a); 1.084.630 ;1;110,8;;;;;1;111,7;;;;;
7;2018;Debêntures - 14ª emissão (a); 1.013.773 ;1;108,1;;;;;1;113,3;;;;;
7;2018;Notas promissórias - 6ª emissão; 504.800 ;1;100;0,5;;;;;;;;;;
7;2018;Debêntures Localiza Fleet - 3ª emissão (a); 354.762 ;1;107,8;;;;;;;;;;;
7;2018;Debêntures Localiza Fleet - 4ª emissão (a); 307.189 ;1;100;0,4;;;;;;;;;;
7;2018;Debêntures Localiza Fleet - 5ª emissão (a); 398.379 ;1;112,4;;;;;;;;;;;
7;2018;Debêntures Localiza Fleet - 6ª emissão (a); 706.144 ;1;112,2;;;;;;;;;;;
7;2018;Capital de giro (b); 274.182 ;1;109,7;;;;;1;112,5;;;;;
7;2018;Arrendamento mercantil (d); 147.130 ;;;11,22;;;;;;;;;;
7;2018;Certificado de Recebíveis Imobiliários (“CRI”) (e); 348.568 ;1;99;;;;;;;;;;;
7;2018;Empréstimo em Dólar (f); 311.195 ;1;108;;;;;;;;;;;
5;2013;Banco do Nordeste - (a); 12.174 ;;;8,5;;;;;;;;;;
5;2013;Debêntures - 4ª Emissão - 1º série; 225.142 ;1;100;1,1;;;;;;;;;;
5;2013;Debêntures - 4ª Emissão - 2º série; 100.453 ;5;100;7,8;;;;;;;;;;
5;2013;Debêntures - 5ª Emissão - 1º série; 220.900 ;1;100;0,97;;;;;;;;;;
5;2013;Debêntures - 5ª Emissão - 2º série; 89.852 ;5;100;5,7;;;;;;;;;;
5;2013;Debêntures - 6ª Emissão - 1º série; 415.292 ;1;100;0,85;;;;;;;;;;
5;2013;Financiamentos – Vendas Financiadas (a); 328.345 ;;;6,9;;;;;;;;;;
5;2013;Financiamento Clientes conta garantida (c); 5.635 ;;;15,9;;;;;;16,7;;;;
5;2013;Financiamento Clientes inadimplentes Vendor (d); 116.678 ;;;17,7;;;;;;;;;;
5;2013;Arrendamento mercantil - menos de um ano; 10.242 ;;;9,96;;;;;;;;;;
5;2013;Arrendamento mercantil - mais de um ano e menos de 5 anos; 9.631 ;;;9,96;;;;;;;;;;
5;2013;Arrendamento mercantil - mais de 5 anos; 138.903 ;;;9,96;;;;;;;;;;
5;2014;Fundo Constitucional de Financiamento do Nordeste - FNE (a); 5.777 ;;;8,2;;;15;;;;;;;
5;2014;Prodesign - BNDES (b); 40.123 ;2;100;2,5;8;100;2,5;;;;;;;
5;2014;Debêntures - 4ª Emissão - 1º série; 227.230 ;1;100;1,1;;;;;;;;;;
5;2014;Debêntures - 4ª Emissão - 2º série; 107.067 ;5;100;7,8;;;;;;;;;;
5;2014;Debêntures - 5ª Emissão - 1º série; 221.148 ;1;100;0,97;;;;;;;;;;
5;2014;Debêntures - 5ª Emissão - 2º série; 95.761 ;5;100;5,7;;;;;;;;;;
5;2014;Debêntures - 6ª Emissão - 1º série; 419.645 ;1;100;0,85;;;;;;;;;;
5;2014;Capital de giro - Loan 4131 (d); 26.301 ;;;3,91;1;109;;;;;;;;
5;2014;Outros; 1.619 ;;;;;;;;;;;;;
5;2014;Financiamento – Vendas e Parcelamento Fatura (a); 37.153 ;;;5,9;;;;;;9,9;;;;
5;2014;Financiamento – Empréstimo Pessoal (b); 127.434 ;;;10,43;;;;;;;;;;
5;2014;Financiamento - Conta Garantida (c); 112.848 ;;;15,9;;;;;;17,7;;;;
5;2014;Financiamento - Vendor (d); 54.414 ;;;17,7;;;;;;;;;;
5;2014;Quotas Sêniors – FIDC Lojas Renner (e); 6.754 ;;;0;;;;;;;;;;
5;2014;Quotas Sêniors – FIDC Lojas Renner (f); 420.000 ;1;100;1,08;;;;;;;;;;
5;2014;Arrendamento mercantil - menos de um ano; 9.450 ;;;12,41;;;;;;;;;;
5;2014;Arrendamento mercantil - mais de um ano e menos de 5 anos; 28.730 ;;;12,41;;;;;;;;;;
5;2014;Arrendamento mercantil - mais de 5 anos; 145.263 ;;;12,41;;;;;;;;;;
5;2015;Fundo Constitucional de Financiamento do Nordeste - FNE (a); 24.787 ;;;8,2;;;15;;;;;;;
5;2015;Prodesign - BNDES (b); 63.787 ;2;100;2,5;8;100;2,5;;;;;;;
5;2015;Debêntures - 4ª Emissão - 1º série; 114.919 ;1;100;1,1;;;;;;;;;;
5;2015;Debêntures - 4ª Emissão - 2º série; 78.994 ;5;100;7,8;;;;;;;;;;
5;2015;Debêntures - 5ª Emissão - 1º série; 221.367 ;1;100;0,97;;;;;;;;;;
5;2015;Debêntures - 5ª Emissão - 2º série; 106.044 ;5;100;5,7;;;;;;;;;;
5;2015;Debêntures - 6ª Emissão - 1º série; 423.909 ;1;100;0,85;;;;;;;;;;
5;2015;(+/-) swap das debêntures - 4ª e 5ª emissão 2º séries; 1.501 ;;;;;;;;;;;;;
5;2015;Capital de giro - conta garantida (c); 3.052 ;1;111;;;;;;;;;;;
5;2015;Capital de giro - Loan 4131 (d); 20.193 ;;;3,91;1;109;;;;;;;;
5;2015;Financiamento – Vendas e Parcelamento Fatura (a); 54.711 ;;;5,9;;;;;;13,99;;;;
5;2015;Financiamento – Empréstimo Pessoal (b); 126.026 ;;;11,31;;;;;;;;;;
5;2015;Financiamento - Conta Garantida (c); 144.339 ;;;17,8;;;;;;19,8;;;;
5;2015;Financiamento - Vendor (d); 49.548 ;;;19,8;;;;;;;;;;
5;2015;Quotas Sêniors – FIDC Lojas Renner (e); 428.182 ;1;100;1,08;;;;;;;;;;
5;2015;Arrendamento mercantil - menos de um ano; 13.243 ;;;12,68;;;;;;;;;;
5;2015;Arrendamento mercantil - mais de um ano e menos de 5 anos; 20.024 ;;;12,68;;;;;;;;;;
5;2015;Arrendamento mercantil - mais de 5 anos; 157.595 ;;;12,68;;;;;;;;;;
5;2016;Debêntures - 4ª Emissão - 2º série; 42.066 ;5;100;7,8;;;;;;;;;;
5;2016;Debêntures - 5ª Emissão - 1º série; 147.630 ;1;100;0,97;;;;;;;;;;
5;2016;Debêntures - 5ª Emissão - 2º série; 112.969 ;5;100;5,7;;;;;;;;;;
5;2016;Debêntures - 6ª Emissão - 1º série; 424.095 ;1;100;0,85;;;;;;;;;;
5;2016;(+/-) swap das debêntures - 4ª e 5ª emissão 2º séries; 2.987 ;;;;;;;;;;;;;
5;2016;Arrendamento mercantil - menos de um ano; 10.342 ;;;12,79;;;;;;;;;;
5;2016;Arrendamento mercantil - mais de um ano e menos de 5 anos; 55.374 ;;;12,79;;;;;;;;;;
5;2016;Arrendamento mercantil - mais de 5 anos; 164.403 ;;;12,79;;;;;;;;;;
5;2017;Debêntures - 5ª Emissão - 1º série; 73.556 ;1;100;0,97;;;;;;;;;;
5;2017;Debêntures - 5ª Emissão - 2º série; 77.411 ;5;100;5,7;;;;;;;;;;
5;2017;Debêntures - 6ª Emissão - série única; 207.172 ;1;100;0,85;;;;;;;;;;
5;2017;Debêntures - 7ª Emissão - série única; 309.427 ;1;108;;;;;;;;;;;
5;2017;Debêntures - 8ª Emissão - série única; 207.308 ;1;104,5;;;;;;;;;;;
5;2017;Arrendamento mercantil - menos de um ano; 16.836 ;;;12,68;;;;;;;;;;
5;2017;Arrendamento mercantil - mais de um ano e menos de 5 anos; 41.760 ;;;12,68;;;;;;;;;;
5;2017;Arrendamento mercantil - mais de 5 anos; 163.381 ;;;12,68;;;;;;;;;;
5;2017;Vendas e Parcelamento Fatura (a); 33.628 ;;;6,9;;;;;;;;;;
5;2017;Empréstimo Pessoal (b); 45.597 ;;;11,44;;;;;;;;;;
5;2017;Conta Garantida (c); 1.619 ;;;20,7;;;;;;;;;;
5;2017;Vendor (d); 28.237 ;;;20,7;;;;;;;;;;
5;2017;Depósito Interfinanceiro (e); 16.007 ;1;105,7;;;;;;;;;;;
5;2017;Letras Financeiras (f); 150.768 ;1;103,25;;;;;;;;;;;
5;2017;Quotas Sêniors – FIDC Lojas Renner (g); 424.280 ;1;100;1,08;;;;;;;;;;
5;2017;Fundo do Nordeste - FNE - (ii); 13.684 ;;;6,97;;;;;;;;;;
5;2017;Fundo do Nordeste - FNE - (ii); 19.721 ;;;9,5;;;;;;;;;;
5;2017;Fundo do Nordeste - FNE - (ii); 2.076 ;;;11,01;;;;;;;;;;
5;2017;Fundo do Nordeste - FNE - (ii); 927 ;;;11,01;;;;;;;;;;
5;2017;BNDES - (iii); 12.917 ;2;100;2,5;;;;;;;;;;
5;2017;BNDES - (iii); 7.678 ;8;100;2,12;;;;;;;;;;
5;2017;FINEP - (iv); 18.263 ;8;100;4;;;;;;;;;;
5;2017;Capital de giro - conta garantida - (v); 16.234 ;1;112,5;;;;;;;;;;;
5;2017;Outros empréstimos; 1.408 ;;;;;;;;;;;;;
5;2017;Capital de giro - Lei 4.131 Bacen - (v); 143.865 ;;;2,5;;;;;;;;;;
5;2018;Debêntures - 5ª Emissão - 2º série; 40.173 ;5;100;5,7;;;;;;;;;;
5;2018;Debêntures - 7ª Emissão - série única; 307.669 ;1;108;;;;;;;;;;;
5;2018;Debêntures - 8ª Emissão - série única; 206.424 ;1;104,5;;;;;;;;;;;
5;2018;Fundo do Nordeste - FNE - (ii); 10.954 ;;;6,97;;;;;;;;;;
5;2018;Fundo do Nordeste - FNE - (ii); 16.468 ;;;9,5;;;;;;;;;;
5;2018;Fundo do Nordeste - FNE - (ii); 1.904 ;;;11,01;;;;;;;;;;
5;2018;Fundo do Nordeste - FNE - (ii); 859 ;;;11,01;;;;;;;;;;
5;2018;BNDES (iv); 8.426 ;2;100;2,5;;;;;;;;;;
5;2018;BNDES (iv); 4.736 ;8;100;2,12;;;;;;;;;;
5;2018;Capital de giro - conta garantida (vi); 16.385 ;1;112,5;;;;;;;;;;;
5;2018;Outros empréstimos; 322 ;;;0;;;;;;;;;;
5;2018;Capital de giro - Lei 4.131 Bacen (vi); 168.254 ;;;2,61;;;;;;;;;;
5;2018;Capital de giro - Lei 4.131 Bacen (vi); 179.297 ;;;4,41;;;;;;;;;;
5;2018;Capital de giro - Lei 4.131 Bacen (vi); 42.047 ;;;2,43;;;;;;;;;;
